ID,TIPO,CLASE,MARCA,LINEA,CILINDRAJE,TONELAJE,PASAJE,MODELOS,,,,,,,,,,,,,,,,,,,,,,,,
7874,"MOTOCICLETAS Y
MOTOCARROS",MOTOCARRO,YAMAHA,RAPTOR YFM 125R 4X2 MT,124,0,0,840,920,1010,1200,1390,1480,1650,1750,1930,2120,2310,2490,2850,3130,3410,3680,4050,4510,4970,5340,5890,6360,6910,7260,7900
7873,"MOTOCICLETAS Y
MOTOCARROS",MOTOCARRO,YAMAHA,RAPTOR YFM 250R 4X2 MT,249,0,0,1170,1430,1600,1690,1870,2050,2230,2410,2760,3030,3300,3560,3920,4370,4810,5080,5520,5970,6240,6860,7480,8110,8820,9270,9900
9151,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,RAPTOR YFM 350R 4X2 MT,348,0,0,1580,2030,2120,2400,2570,2850,3130,3500,3770,4150,4600,4970,5250,5710,6080,6450,7000,7550,8010,8650,9300,10220,11140,11690,12900
9150,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,RAPTOR YFM 600R MT,600,0,0,2600,3070,3340,3560,3790,4110,4450,4780,5130,5460,5910,6360,6790,7350,7800,8570,9130,9810,10600,11390,12180,13180,15000,15750,17900
7872,"MOTOCICLETAS Y
MOTOCARROS",MOTOCARRO,YAMAHA,RAPTOR YFM 700R 4X2 MT,686,0,0,2640,3210,3560,3890,4250,4790,5240,5840,6430,7170,7920,8720,9650,10780,11890,13100,14520,16040,17650,19730,21760,23530,26340,27660,29700
9152,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,RAPTOR YFM 80R 4X2 AT,79,0,0,560,710,710,830,860,890,990,1040,1200,1220,1400,1540,1570,1750,1890,2070,2220,2400,2670,2720,3030,3340,3840,4030,4200
7875,"MOTOCICLETAS Y
MOTOCARROS",MOTOCARRO,YAMAHA,RAPTOR YFM 90R AT,88,0,0,630,710,800,890,980,980,1160,1340,1430,1600,1780,1870,2140,2230,2500,2760,3030,3300,3480,3740,4100,4460,4810,5050,5900
9154,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,RD 200 2T MT,195,0,0,560,730,730,830,920,1010,1010,1110,1200,1390,1480,1650,1840,1930,2120,2310,2490,2670,2950,3230,3500,3770,4150,4360,5000
9153,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,RD 350 MT,347,0,0,920,1010,1110,1200,1390,1480,1650,1750,1930,2120,2210,2490,2670,2950,3230,3500,3680,4050,4420,4880,5250,5800,6260,6570,6900
7878,"MOTOCICLETAS Y
MOTOCARROS",MOTOCARRO,YAMAHA,RHINO YXR 450F 4X4 AT,421,0,0,3600,4130,4490,4860,5210,5670,6060,6540,7090,7720,8380,8990,9740,10480,11320,12160,13140,14230,15240,16480,17820,19200,21300,22360,23800
7877,"MOTOCICLETAS Y
MOTOCARROS",MOTOCARRO,YAMAHA,RHINO YXR 660F 4X4 AT,660,0,0,4290,4940,5210,5590,5990,6370,6860,7310,7850,8430,9070,9620,10320,11090,11870,12690,13520,14560,15540,16640,17760,19300,21360,22430,23800
7876,"MOTOCICLETAS Y
MOTOCARROS",MOTOCARRO,YAMAHA,RHINO YXR 700F 4X4 AT,686,0,0,4170,4850,5250,5680,6120,6660,7170,7750,8410,9160,9960,10750,11660,12580,13670,14680,15830,17090,18260,19750,21370,23080,25520,26800,28700
9155,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,ROYAL STAR XVZ 13 VENTURE MT,1294,0,0,3780,4460,4790,5250,5790,6310,6880,7520,8030,8750,9400,10190,11010,12020,12960,14070,15330,16540,17970,19510,21220,22970,25340,26610,28700
9158,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,RX 100 2T MT,100,0,0,430,430,450,450,570,570,600,700,700,800,820,820,950,1070,1190,1320,1420,1480,1620,1740,1890,2040,2170,2280,2400
24953,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,RX 115 (LINEA BASE ESTANDAR),115,0,0,190,190,190,190,280,280,370,370,370,470,470,470,550,640,730,830,830,920,920,1010,1110,1200,1290,1360,1400
9157,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,RX 115 MT,115,0,0,190,190,190,190,280,280,370,370,370,470,470,470,550,640,730,830,830,920,920,1010,1110,1200,1290,1360,1400
9156,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,RX 125 MT,125,0,0,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,280,280,280,280,280,290,300
9159,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,RXK 135 MT,132,0,0,370,370,370,370,370,370,370,370,370,470,470,550,640,730,830,830,920,920,1010,1110,1200,1290,1390,1460,1800
9160,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,RXS 115 MT,115,0,0,280,280,280,280,280,280,370,370,370,470,470,470,550,640,730,830,830,920,920,1010,1110,1200,1290,1360,1400
9161,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,SCORPIO-Z 225 MT,223,0,0,1020,1290,1480,1650,1750,1930,2120,2310,2490,2850,3130,3410,3590,3960,4330,4790,5160,5710,6170,6720,7370,7920,8650,9090,9900
9162,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,SIGMA 110 MT,110,0,0,450,450,560,570,590,690,800,800,910,920,1090,1210,1230,1330,1460,1580,1700,1850,2060,2090,2320,2540,2870,3020,3200
29748,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,YAMAHA,SIN LINEA,360,,,890,980,1070,1160,1340,1340,1430,1520,1690,1690,1870,2050,2140,2320,2500,2580,2670,2940,3030,3300,3480,3650,4280,4500,5000
9163,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,SPARK 110 MT,110,0,0,180,270,360,360,360,450,540,540,540,540,710,800,800,800,890,980,1070,1160,1250,1250,1430,1600,1690,1780,2000
9164,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,SR 250 MT,239,0,0,1290,1550,1660,1860,2070,2080,2290,2580,2950,3070,3420,3730,3940,4340,4760,5080,5590,6030,6450,7460,8070,8700,9520,10000,10900
9165,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,STRYKER 1300 MT,1304,0,0,1960,2310,2480,2700,2930,3150,3430,3690,3950,4280,4730,5070,5550,5930,6470,7010,7630,8260,8920,9640,10490,11350,12570,13200,14700
24954,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,SZ (LINEA BASE ESTANDAR),155,0,0,370,370,370,470,550,640,730,730,730,830,920,1010,1110,1200,1390,1560,1650,1840,1930,2210,2400,2490,2850,2990,3100
22063,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,SZ 16R,153,0,0,360,360,360,450,540,620,710,710,710,800,890,980,1070,1160,1340,1520,1600,1780,1870,2140,2320,2410,2760,2900,3000
9166,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,SZ R MT,153,0,0,370,370,470,550,640,640,730,730,830,920,1010,1110,1200,1390,1560,1650,1840,1930,2210,2400,2570,2850,3130,3290,3900
34243,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,SZ15RR,149,,,790,890,990,1090,1090,1190,1290,1390,1490,1680,1780,1880,2080,2280,2480,2570,2870,3070,3270,3560,3860,4160,4500,4850,5000
22331,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,T 110D,110,0,0,450,560,570,690,690,690,700,700,720,730,850,950,1090,1190,1300,1430,1530,1640,1720,1850,1980,2090,2420,2530,3000
27205,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,T110EDR,110,,,450,550,550,660,670,790,800,890,890,1060,1070,1200,1210,1330,1430,1460,1580,1700,1850,1980,2090,2220,2450,2560,3000
9169,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,TDM 850 MT,849,0,0,2790,3400,3640,4080,4380,4780,5130,5520,6000,6410,6950,7520,8080,8760,9520,10310,11080,12000,13070,14050,15220,16540,18490,19420,21000
24955,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,TDM 900 (LINEA BASE ESTANDAR),900,0,0,2710,3280,3530,3960,4230,4600,5020,5420,5940,6360,6890,7480,8080,8710,9330,10010,10630,11530,12550,13500,14640,15870,17770,18650,21000
9168,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,TDM 900 MT,900,0,0,2710,3260,3480,3910,4180,4550,4960,5320,5860,6200,6690,7180,7670,8290,8920,9620,10360,11220,12220,13140,14220,15400,17260,18130,20000
32217,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,YAMAHA,TIW BANSHEE,350,,,3590,4250,4620,4850,5490,5960,6490,7090,7720,8400,9170,9970,10880,11870,12940,14090,15380,16730,18230,19890,21650,23630,25740,27030,28700
9170,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,TRICITY 125 AT,125,0,0,670,810,870,1000,1050,1100,1230,1310,1440,1520,1680,1860,1950,2150,2340,2540,2780,2990,3290,3480,3830,4220,5120,5380,5900
9171,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,TTR 110E INFANTIL MT,110,0,0,580,700,720,850,880,880,1030,1090,1200,1260,1430,1570,1630,1780,1950,2140,2330,2480,2720,2940,3230,3560,4110,4320,5000
9172,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,TTR 50E INFANTIL AT,49,0,0,430,530,530,530,620,630,730,740,850,850,970,1070,1080,1190,1300,1410,1530,1630,1810,1860,2080,2300,2710,2850,3000
28825,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,TW-200,200,,,810,890,980,1070,1160,1250,1340,1430,1520,1520,1690,1780,1960,1960,2140,2320,2500,2580,2760,2940,3210,3300,3560,3740,4000
9173,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,TZR 250 MT,250,0,0,1210,1480,1650,1750,1930,2120,2310,2490,2760,3040,3320,3590,3960,4330,4690,5070,5440,5990,6450,7090,7730,8380,9120,9570,9900
9174,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,V 80 MT,80,0,0,180,200,260,270,280,290,380,390,400,470,480,490,500,510,520,530,540,550,560,570,580,590,600,630,800
9176,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,V MAX 1200 MT,1198,0,0,2530,2990,3220,3400,3670,3970,4190,4510,4810,5130,5540,5930,6330,6790,7310,8000,8630,9410,10100,11000,11930,12940,14220,14930,16800
9175,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,V MAX 1700 MT,1679,0,0,2390,2920,3220,3420,3780,4170,4450,4870,5330,5800,6320,6910,7490,8150,8870,9750,10510,11470,12350,13450,14600,15800,17360,18220,20000
24956,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,V STAR (LINEA BASE ESTANDAR),1100,0,0,2690,3220,3480,3750,4120,4420,4740,5220,5670,6050,6630,7020,7420,7880,8480,9010,9760,10510,11310,12200,13100,14190,15690,16470,17900
9177,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,V STAR 1300 TOURER MT,1304,0,0,2740,3300,3560,3810,4210,4530,4850,5350,5840,6250,6830,7360,7980,8610,9400,10120,11010,11900,12850,13820,14880,16110,17800,18690,21000
9179,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,V STAR CLASSIC XVS 1100 MT,1063,0,0,2690,3220,3480,3750,4120,4420,4740,5220,5670,6050,6630,7020,7420,7880,8480,9010,9760,10510,11310,12200,13100,14190,15690,16470,17900
9182,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,V STAR CLASSIC XVS650 MT,649,0,0,3110,3860,4120,4470,4910,5190,5530,5970,6480,6900,7410,8010,8530,9170,9930,10600,11410,12500,13390,14550,15660,16990,18920,19870,22100
9180,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,V STAR CUSTOM MT,1063,0,0,2600,3140,3370,3610,4020,4280,4590,5080,5510,5910,6430,6890,7340,7880,8530,9120,9860,10680,11510,12360,13290,14360,15910,16700,18900
9178,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,V STAR SILVERADO MT,1063,0,0,2710,3130,3380,3630,4020,4330,4630,5100,5580,5950,6510,6970,7460,8010,8690,9340,10080,10910,11770,12670,13600,14710,16270,17080,18800
9181,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,V STAR XVS950 MT,942,0,0,3010,3670,3930,4270,4660,4990,5390,5860,6390,6900,7490,8150,8730,9480,10360,11160,11960,13000,13900,15070,16210,17590,19650,20630,23100
9183,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,VEGA 110 MT,110,0,0,370,370,370,370,370,370,370,370,370,470,470,470,470,470,470,470,470,470,470,470,470,470,470,490,600
29679,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,VIRAGO,1100,,,5950,6830,7250,7660,8190,8720,9360,9900,10540,11290,11950,12800,13660,14530,15600,16600,17690,18890,20110,21430,22850,24390,27130,28480,30700
9184,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,VIRAGO XV 1100 MT,1063,0,0,2850,3510,3750,4070,4310,4830,5180,5610,6100,6580,7090,7690,8360,9020,9750,10620,11400,12370,13450,14590,15850,17210,19140,20100,22100
9187,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,VIRAGO XV 250 MT,250,0,0,1780,2210,2370,2650,2900,2960,3250,3580,4050,4260,4720,5140,5450,6010,6590,7050,7750,8370,9010,11580,12630,13650,15290,16050,17900
9185,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,VIRAGO XV 535 MT,535,0,0,2600,3170,3390,3680,3890,4330,4650,5020,5470,5860,6280,6860,7420,8010,8670,9400,10090,10920,11880,12890,14020,15220,16970,17810,20000
9186,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,VIRAGO XV 750 MT,748,0,0,2990,3680,4140,4350,4800,5260,5600,6090,6630,7140,7840,8500,9230,9980,11100,12130,13180,14170,15300,17300,18900,20460,22920,24070,25700
29754,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,VMX126,1198,,,3330,4080,4450,4540,4910,5280,5560,5930,6300,6860,7230,7690,8250,8710,9360,9910,10470,11210,11950,12690,13530,14360,15470,16250,17900
9188,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,VR 150RS 2T MT,147,0,0,550,700,700,820,850,980,980,1090,1240,1400,1420,1570,1730,1850,2000,2230,2380,2520,2690,3520,3890,4210,4700,4940,5000
9189,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,WARRIOR 1700 MT,1670,0,0,2190,2690,2950,3180,3500,3860,4140,4530,4950,5450,5940,6490,7040,7660,8380,9040,9780,10680,11530,12550,13540,14710,16110,16910,18900
30246,"MOTOCICLETAS Y
MOTOCARROS",CUATRIMOTO,YAMAHA,WARRIOR 350,360,,,810,890,980,1070,1250,1340,1340,1430,1520,1600,1780,1870,1960,2140,2230,2410,2500,2670,2850,3030,3300,3480,3650,3830,4000
9191,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,WR 250F MT,250,0,0,2020,2540,2730,3040,3380,3460,3760,4160,4660,4880,5350,5830,6080,6680,7370,7830,8560,9150,9760,12300,13350,14400,16090,16890,18900
9190,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,WR 400F MT,400,0,0,2070,2530,2690,2980,3500,3790,4110,4410,4920,5220,5710,6240,6690,7450,8110,8700,9480,10330,11150,12700,13990,15080,17030,17880,20000
9193,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,WR 450F MT,350,0,0,2270,2690,2880,3160,3670,3980,4350,4640,5200,5540,6110,6700,7130,7890,8560,9140,9940,10790,11660,13250,14590,15740,17720,18610,19800
9192,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,WR 450F MT,450,0,0,2330,2850,3130,3410,3770,4150,4510,4880,5440,5990,6630,7280,7920,8750,9300,10040,10680,11510,12340,13530,14820,16120,17580,18460,19800
24957,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,XJ6 (LINEA BASE ESTANDAR),600,0,0,2330,2870,3160,3540,3830,4210,4690,5080,5550,6230,6700,7370,8040,8910,9770,10730,11780,12450,12540,13790,15120,16470,17900,18800,21000
9195,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,XJ6 F MT,600,0,0,2840,3370,3700,4060,4280,4730,5180,5530,6200,6670,7270,7920,8470,9350,10320,11100,12090,13040,13960,15270,16280,17580,19510,20490,22100
9194,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,XJ6 N MT,600,0,0,2230,2780,3160,3450,3740,4120,4590,5080,5460,6030,6610,7280,8040,8810,9570,10620,11580,12160,12640,13500,14740,17720,19340,20310,22100
24958,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,XT 1200 (LINEA BASE ESTANDAR),1200,0,0,1250,1640,1840,1990,2290,2520,2820,3110,3580,3940,4430,5000,5540,6240,7070,7940,8960,9980,11010,12250,13760,14910,16640,17470,18900
9198,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,XT 1200 Z SUPER TENERE MT,1199,0,0,1250,1640,1840,1990,2290,2520,2820,3110,3580,3940,4430,5000,5540,6240,7070,7940,8960,9980,11010,12250,13760,14910,16640,17470,18900
9196,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,XT 1200 ZE SUPER TENERE MT,1199,0,0,3040,3680,3990,4310,4590,4960,5430,5820,6280,6690,7310,7820,8450,9140,9860,10630,11560,12470,13490,14560,15760,16980,18990,19940,22100
9208,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,XT 200 MT,200,0,0,810,980,1070,1160,1250,1340,1520,1600,1690,1870,1960,2140,2320,2500,2670,2850,3210,3390,3560,4010,4280,4540,4900,5150,5900
9207,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,XT 225 MT,223,0,0,1280,1600,1700,1900,2000,2100,2300,2500,2790,2900,3100,3300,3600,3890,4200,4500,4790,5200,5590,6100,6590,7100,7700,8090,8900
9206,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,XT 350 MT,350,0,0,1810,2130,2260,2490,2950,3200,3450,3660,4120,4350,4760,5220,5560,5930,6390,6840,7320,7790,8480,9070,9670,10470,11870,12460,13900
9201,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,XT 500 MT,499,0,0,810,1020,1110,1200,1300,1390,1480,1575,1670,1760,1850,2040,2130,2220,2410,2590,2690,2870,3060,3340,3430,3710,3980,4180,4500
24959,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,XT 600 (LINEA BASE ESTANDAR),600,0,0,3050,3630,3920,4210,4570,4970,5320,5750,6220,6670,7170,7790,8420,9020,9800,10580,11500,12430,13390,14500,15640,16920,18970,19920,22100
9204,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,XT 600 E MT,600,0,0,2920,3520,3810,4130,4490,4870,5180,5570,5960,6420,6860,7370,7950,8520,9240,9980,10860,11710,12620,13660,14720,15930,17860,18760,21000
9203,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,XT 600 MT,600,0,0,3490,3990,4370,4750,5050,5460,5880,6310,6880,7390,7980,8560,9260,10030,10780,11630,12510,13500,14530,15680,16980,18400,20570,21600,23800
9205,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,XT 650,650,0,0,2840,3500,3740,4030,4390,4720,5030,5450,5790,6220,6640,7190,7680,8310,8940,9690,10470,11360,12200,13160,14120,15250,17030,17880,20000
24960,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,XT 660 (LINEA BASE ESTANDAR),650,0,0,2460,3110,3500,3740,3920,4240,4620,4930,5300,5660,6170,6500,6980,7410,7920,8410,9060,9660,10300,10940,11740,12720,14300,15010,16800
9202,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,XT 660 R MT,660,0,0,2420,3070,3360,3630,3920,4310,4790,5170,5740,6320,6990,7460,8040,8520,9190,9860,10620,11400,12160,13020,14170,15320,16950,17790,20000
9200,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,XT 660 X MT,660,0,0,2890,3590,3910,4240,4550,4990,5300,5750,6240,6780,7290,7890,8560,9230,9970,10820,11740,12640,13600,14780,15930,17180,19300,20270,22100
9199,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,XT 660 Z TENERE MT,660,0,0,2740,3290,3580,3820,4040,4380,4770,5100,5500,5860,6390,6790,7390,7950,8560,9160,9980,10750,11460,12200,13100,14200,15890,16680,17900
22501,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,XTZ 125,125,0,0,580,700,720,850,880,880,1000,1060,1200,1230,1400,1530,1570,1730,1840,1980,2160,2290,2530,2610,2860,3110,3600,3780,4000
24961,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,XTZ 125 (LINEA BASE ESTANDAR),125,0,0,580,700,720,850,880,880,1000,1060,1200,1230,1400,1530,1570,1730,1840,1980,2160,2290,2530,2610,2860,3110,3600,3780,4000
9211,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,XTZ 125 E MT,125,0,0,580,700,720,850,880,880,1000,1060,1200,1230,1400,1530,1570,1730,1840,1980,2160,2290,2530,2610,2860,3110,3600,3780,4000
9212,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,XTZ 125 K MT,125,0,0,550,700,700,820,850,880,980,1030,1180,1200,1380,1530,1550,1700,1840,2010,2160,2310,2590,2670,2940,3250,3730,3920,4000
24962,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,XTZ 250 (LINEA BASE ESTANDAR),250,0,0,1300,1560,1650,1840,2030,2210,2490,2670,2950,3230,3590,3870,4240,4690,4970,5340,5710,6170,6530,7090,7730,8380,9210,9670,10900
9210,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,XTZ 250 MT,249,0,0,1300,1560,1650,1840,2030,2210,2490,2670,2950,3230,3590,3870,4240,4690,4970,5340,5710,6170,6530,7090,7730,8380,9210,9670,10900
9209,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,XTZ 250Z TENERE MT,249,0,0,1250,1430,1600,1790,2000,2000,2200,2500,2850,2960,3300,3600,3790,4190,4600,4890,5400,5810,6200,8490,9290,9990,11290,11850,12900
29170,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,XTZ-750,750,,,810,927,1020,1110,1200,1300,1390,1480,1575,1670,1760,1850,2040,2130,2220,2410,2590,2690,2870,3060,3340,3430,3710,3890,4200
9214,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,XV ROAD STAR MIDNIGHT SILVERADO MT,1670,0,0,1670,2020,2300,2490,2780,3110,3460,3770,4140,4690,5140,5750,6310,7730,8570,9510,10670,11760,13010,14310,15760,17100,18830,19770,22100
27743,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,XV-1100,1100,,,5950,6830,7250,7660,8190,8620,9360,9900,10540,11200,11950,12800,13660,14530,15510,16500,17690,18800,20010,21430,22850,24390,27130,28480,30700
40863,"Motocicletas y
Motocarros",Motocicleta,YAMAHA,XV17A MT,1670,2005,,4120,4430,4840,5150,5660,6280,6690,7310,8030,8650,9470,10400,11220,12250,13280,14620,15750,17190,18530,20180,21930,23680,26050,27380,29900
9215,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,XVS 950CU MT,942,0,0,2230,2670,2950,3230,3500,3770,4150,4600,4970,5520,6080,6720,7460,8100,8930,9850,10770,11880,13080,14280,15650,17040,20070,21070,22800
29167,"MOTOCICLETAS Y
MOTOCARROS",MOTOCARRO,YAMAHA,XVS95YB,150,,,1440,1580,1790,1920,2160,2290,2480,2720,2940,3270,3530,3880,4250,4560,5050,5510,5900,6300,6770,7320,7920,8570,9490,9970,10900
28005,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,XVS95YB,942,,,3880,4550,4970,5300,5820,6340,6970,7490,8230,8960,9700,10550,11400,12440,13510,14780,16010,17370,18920,20580,22360,24340,26360,27680,29700
9216,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,YB 100 2T MT,100,0,0,270,320,350,390,400,440,450,480,520,550,580,620,630,700,760,800,860,900,960,1030,1090,1180,1240,1300,1400
24963,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,YBR 125 (LINEA BASE ESTANDAR),125,0,0,530,640,670,800,800,820,950,980,1090,1090,1240,1370,1400,1520,1650,1740,1890,2020,2240,2300,2530,2810,3260,3420,4000
22429,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,YBR 125 E,125,0,0,530,640,670,800,800,820,950,980,1090,1090,1240,1370,1400,1520,1650,1740,1890,2020,2240,2300,2530,2810,3260,3420,4000
9219,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,YBR 125 MT,124,0,0,530,640,670,800,800,820,950,980,1090,1090,1240,1370,1400,1520,1650,1740,1890,2020,2240,2300,2530,2810,3260,3420,4000
22064,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,YBR 125DK MT,124,0,0,530,640,670,800,800,820,950,980,1090,1090,1240,1370,1400,1520,1650,1740,1890,2020,2240,2300,2530,2810,3260,3420,4000
22434,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,YBR 125DX,125,0,0,530,640,670,800,800,820,950,980,1090,1090,1240,1370,1400,1520,1650,1740,1890,2020,2240,2300,2530,2810,3260,3420,4000
9218,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,YBR 125ESD MT,124,0,0,450,550,560,570,590,690,800,800,910,920,1060,1170,1190,1300,1440,1540,1670,1770,2000,2030,2250,2490,2930,3080,3200
9220,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,YBR 125SS MT,124,0,0,450,550,550,660,670,690,800,800,890,910,1040,1160,1170,1290,1430,1540,1650,1750,1970,2000,2220,2450,2870,3020,3200
9217,"MOTOCICLETAS Y
MOTOCARROS",MOTOCICLETA,YAMAHA,YBR 250 MT,249,0,0,930,1110,1290,1390,1560,1750,1840,2120,2210,2490,2760,3040,3320,3590,3960,4420,4790,5160,5710,6170,6720,7370,7920,8320,8900
